issue_date;community_area_name;unit_description;license_plate_number;violation_code;fine_amount
2001-02-17 12:57:00;LOOP;CPD;69a97c27f1826d09874be00b988b3b7b051eb9035c3b8c79a59a5274aa96258b;0976160A;25
2006-02-12 10:49:00;NEAR WEST SIDE;CPD;29dc6601fd253a11ac00c9ba17b1ee0585ec96b78f331b89eea1cd06af7c6ec3;0964110G;75
2011-09-27 09:32:00;GAGE PARK;DOF;258a36636209e43b9b6b60c239a4c0c189db1c9646ed52dab540cdf4362b5cd3;0964040B;50
2012-10-26 09:15:00;UPTOWN;CPD;d24cf8bed2130eb4e3615556da9be99cc59365a83c9384e5f4f08c34758603bb;0964040B;50
2017-06-29 08:23:00;LOWER WEST SIDE;DOF;b4e817dd0875621594b2746167594b45028dc2654c592f558fc151558aef11a1;0964150B;75
2002-08-11 15:15:00;GAGE PARK;CPD;7fc900ac576c542e3c001885d8595a9a13629d98675dd096424ba88ffae0964e;0964130;50
2014-10-17 23:41:00;NEAR NORTH SIDE;CPD;fb0eba5b503610ea338f8c05e08a77c773596f3b5c99d3ead3fbc692f584924a;0964150B;75
2012-05-11 13:56:00;WEST TOWN;Miscellaneous;9034f80c7829a9d71aa05257a998bde9422f10127f09d5d50a43f7461d0f7002;0964190A;50
2009-05-12 14:13:00;CHICAGO LAWN;DOF;9cafb5d793db94097e191704182643fb9b06275ddcfe75b4f00b6b422be64aaf;0976160F;50
1999-02-02 12:09:00;NEAR NORTH SIDE;Unidentified;fc355662fa665350756e3e326d9377d3b05dd5b7614f1f4fa58cbe89b0ede122;0964190B;30
1996-04-17 07:02:00;WEST GARFIELD PARK;Unidentified;77abfe8d04def0afb54a5b6fe5c9679f5ff27c09ac010fe46d2c46d33162353a;0964080A;30
2006-02-14 05:08:00;GREATER GRAND CROSSING;CPD;0fa19cdc14b76aab9f980f38ad63f65a4671ced530687608deb881676be565ec;0976160A;50
2004-10-25 08:57:00;BELMONT CRAGIN;Miscellaneous;950bad8dd6309b8157dba9764d10acfa009d606780bdfd4251fb11689899b9ba;0976160F;50
2015-03-30 21:24:00;NEAR NORTH SIDE;DOF;eedd78d011d4e7e89453832e9c32208adeaec1fcc93499bedd59383176583a5a;0964190B;65
2009-06-02 13:45:00;NEAR NORTH SIDE;DOF;0a5f8db75bce4320713ff5508b1e9fa1b27cd071fe0737fbbe05eec1df4b63d4;0964150B;60
2013-07-07 10:03:00;LINCOLN PARK;DOF;983e311b376d21451a1ebc9d20890576bb05ac419a37f1c13840589a9fbb2bf2;0964150B;75
2014-08-04 16:23:00;BELMONT CRAGIN;CPD;6d87041ce66e1ef3574de66488c7d3dd82e0bde7f217c5b8c25115a1eb40659e;0964080A;100
2012-02-20 13:54:00;WEST TOWN;Miscellaneous;cdb7273d3b9c5ebd626013502a99b473522220868d877dacf53c162b8f167b1f;0964190;50
2011-04-01 20:05:00;NEAR SOUTH SIDE;DOF;2b03f9fd0021b8c42081ca1f0e6fc2e9e55b2fe98abd93b7ea16fffc2ac7f2a4;0976160F;50
2001-08-30 09:20:00;LINCOLN PARK;CPD;cda6a345538e845b76eef0ff7744724076027834833904c80e433c25052f4611;0964040B;50
2005-02-02 22:00:00;EDGEWATER;CPD;68655401ac37ab4d8cbcd60b2a997c07feff736db7a999d417fcdc7e0ea5ee56;0976160A;50
2009-02-16 08:47:00;EDGEWATER;CPD;bdd042e90878ed4768f07119fe7cb0763c062a149185f2d81358a31f5d123bf5;0976210B;25
2008-03-21 12:40:00;CHATHAM;DOF;19f4193ec5545a3c5f27e7f9882205af223b76e2dcca71c5a11dc294367e1090;0964190;50
2014-04-06 17:53:00;NEAR NORTH SIDE;Miscellaneous;c59c2debcced26e680563e995482cf9635d40ae337053b784947897555764aab;0964190B;65
2005-07-08 09:17:00;NORTH CENTER;DOF;2bbec481dc87039cb70e81842c66f7591d560bb7a613e65c77f1b632fe5942d3;0964040B;50
2006-06-10 04:59:00;PORTAGE PARK;CPD;07604d5cff530a6047bbed3905238bb3a89c171def2f3f5f6b18f27709e6ed3c;0964150B;50
2012-07-25 10:30:00;SOUTH SHORE;DOF;fe2ee74a11c7e11d792b42bf800bcf11a9e397a4a16d5b974d5a2d61e76987a1;0964040B;50
2008-12-17 09:50:00;MOUNT GREENWOOD;DOF;0a5b66f896cad9cf30257613e6dca8c71ffed556a2cff4e3ada6c3894a9c0ad9;0976160A;50
2009-06-09 17:46:00;AVONDALE;DOF;42bb4e774db9738fc59e42a27fbddc5a86f9cbf1158032a640530691649c0b82;0976160F;50
2016-06-03 19:50:00;LAKE VIEW;Miscellaneous;f882b4595927ff7a99ee082fdb1d78005c318e27b49b4f7abc7026036bfb7cb9;0964190A;50
2005-06-30 19:19:00;LAKE VIEW;DOF;f4c4f5a0b582fc1e45eeee7b13805eed29f4d380cc2042e3b5ab1a356d181c61;0964190A;30
2017-05-11 10:07:00;NEAR WEST SIDE;Miscellaneous;cf3bbdf3090406f751cb18dc12864312946941ca55d894ad7347c363dce859c8;0964190A;50
2004-03-30 13:15:00;HYDE PARK;DOF;848c008d75e6423241d0fcea72c51ba5ecb588b4699367700068d9b75fb5125c;0964190A;30
2001-12-29 08:30:00;HEGEWISCH;CPD;61e4fb2dc453d4ce03f7e585bd229b13b5e348e2ae682024bba3893adcd0f453;0976040B;25
2010-09-12 12:46:00;NEAR WEST SIDE;DOF;1402a1fd48975b1f9595a08def11b77e1bee7f1583199a6075ae0c04a26078c8;0976160F;50
2013-01-08 10:08:00;WOODLAWN;DOF;dd4364f78f7233f95610653c8edf0cb8960003a2f686c02e13e2603ef030ad2f;0976160F;60
2013-09-19 12:44:00;FOREST GLEN;DOF;47a1617c73775f36109ee7921caafe96722ecb9adbd222cc59b123ed4f2b8f6f;0976160F;60
2013-05-26 11:17:00;JEFFERSON PARK;CPD;b3ace023f74f7e437ac941b7408c5bdc639d63b16ccd3a7a49ded9f8eec2980c;0976220B;250
2013-10-31 09:58:00;LOGAN SQUARE;DOF;7d78bdeb5447d4f03baedb868c0091d2bc136be90f8d0bb3007d84106fade72e;0964040B;50
2014-11-02 00:15:00;NEAR NORTH SIDE;DOF;cf8072b465f9e39b04da3869a23c5605d041ac229f47208a18f9d741023e64ef;0964080B;100
2003-06-13 17:35:00;NEAR NORTH SIDE;DOF;a287f603b7a1fcff52c9c0a0f2c9406eec5621a3b5929054d9ba09887e021436;0964150B;50
2017-04-14 16:51:00;NEAR NORTH SIDE;Miscellaneous;3e1b98c3852793d8884efb65597548d29d21acdfa8495f0f6154ef704e9c0e3e;0964190B;65
2004-09-15 14:18:00;LINCOLN PARK;DOF;542232ca9c5c2618cdaf2b4ae5c8b72240c6fa0a32deef78cfc845a9cd2560a2;0964190A;30
1999-07-19 10:02:00;NEAR WEST SIDE;CPD;a4f655cfb007bd4452edcfeb5a7dd46b3f1c1d4748ccf73ad20918afd5c33247;0964125;60
2002-10-03 11:10:00;LOOP;CPD;dee7885e80fab112e5a02230b7031b714d65d266d3532436958a043079bdb3a5;0964190B;50
2012-11-07 20:08:00;NEAR NORTH SIDE;Miscellaneous;8834b4cd03ac52a5974df317760532fa3861d262c228ae753c1aee1616aac165;0964190B;60
2016-05-30 12:23:00;LINCOLN PARK;CPD;35ac7ecc77f8e489ef4a4ff921c886739f8619ef149f2a201f0ddbf127b98085;0912060;90
2005-10-24 21:07:00;LAKE VIEW;CPD;879e5324135bf2dab3b0d2e625f2d352af7742343dd58a7691c51ab88b34212b;0964125;120
2017-06-16 11:58:00;ROSELAND;DOF;c2fedd6dd8a0674ba0777bc0513580686d3c93599ac4dfccb2221791e415fd54;0964110F;75
2007-01-10 03:02:00;EAST GARFIELD PARK;CPD;627162c6999f0352afdae3d9fd10ea925de3f120f9b4ecfc61469ae9fe95fe70;0964125;120
2004-01-03 12:40:00;NEAR NORTH SIDE;DOF;d30253e863616f5fe4558436d416f60402bd5a1587ab15f06f540e8975fdde83;0976160F;25
2005-12-15 19:40:00;WEST ELSDON;CPD;da568eec3f95a06815ec3605f1f313e61974343388c33e16ec8b3a291630dea3;0964050J;200
2016-05-08 01:05:00;WEST LAWN;CPD;8956324857d1d5a96f391dcca10482f542ec369bb87c998832b43ae85dc0594d;0964100C;150
2004-01-28 15:43:00;WEST TOWN;CPD;460754ce40993836ea0099cc5214907cbc7268819a9720c54fc2f2426647f9ee;0964110C;50
2004-06-14 17:44:00;LAKE VIEW;CPD;1f718cefd5616acbffd71fe353b31ca52c4797536a687e36ec243751e78e3700;0964080A;50
2007-11-08 20:37:00;WEST RIDGE;CPD;210db2706742db9f20393bb5b72ca115086c712d90ebe812a4789d9a8a1b1051;0964150B;50
2005-07-29 09:22:00;NORTH CENTER;DOF;3279a76bf4e97a3af9de2597d89b846de6e1f759df34c758b984d43a01ead015;0964040B;50
1997-12-28 10:09:00;CHICAGO LAWN;Unidentified;5760357cb12d226fdbd10420ae6602a0ca4bcc2fb99736193dbb141adbacd370;0964100A;60
2011-06-02 09:05:00;ROGERS PARK;CPD;b9b25bc5a80c42027bf442da0d6a67e7c524b5496be6bd71a8c7e40c6433664f;0964040B;50
2002-08-12 15:53:00;SOUTH LAWNDALE;CPD;4fe84f3b9a85e5e6d31d3ef1ddc61d84c995283a1f0d3d4ed60b5ffb62ab8b5a;0976160A;25
2011-11-27 17:28:00;LOOP;DOF;31f7f364d8cf3ca0e91d2f64793209b2babe6e8857929448dbe1654fb094045c;0964190;50
2017-06-20 12:21:00;NEAR WEST SIDE;DOF;2a918e6b89bb0bdfb8a33dc5239875ae18afe92e474595475b36d99abafa3294;0964090E;75
2003-09-22 04:22:00;HERMOSA;CPD;a55fa5d7b3505f857563b3ff5a8c60ca0be5c132eeb0b7411aad3ed28acc3b21;0964090E;50
2010-12-23 11:22:00;NEAR WEST SIDE;DOF;2a00cfa057517f0c4f9c893f9b39284c1af49ef8c16a3758dba9505be1286b57;0976160F;50
2004-05-12 12:54:00;NEAR NORTH SIDE;DOF;8cb2c160f4c4ee877e6cc64e751af524107729bbe04d8693b2a3e992570854af;0964190B;50
2002-05-12 21:15:00;NORTH LAWNDALE;CPD;66d03bbcc5684b8fd77c10d81f255b4f582b2b6bf4e4bc98182fc7559c9bf046;0964100A;100
2000-03-29 08:52:00;LOOP;CPD;19765450ea489edc8ca13ea0a905c3faf2c8317e2df97e8e3511e46d80ec0b1d;0964110C;50
2009-12-28 12:10:00;LOGAN SQUARE;DOF;173b804f561bba74722e1c9b5e7fc8abafbb06231ee6379acde7e62154f42a22;0964100G;60
2005-10-14 14:30:00;ENGLEWOOD;CPD;e2c38435e1f6388987a422f2a1365ca5626ecf4719bd2b3b6efd16e60a39b0a5;0964125;120
2002-12-18 21:03:00;ALBANY PARK;CPD;3b613a1bbbe5bafd4c90f7d2efe8745c9b697ab364ec90e4115f463192965c70;0980110A;50
2002-04-04 12:28:00;NEAR NORTH SIDE;CPD;fe7c1c2c234827a53076d31b102dcccfcd427698b908f59201b871e430a067a0;0964125;60
2007-06-13 06:10:00;WEST RIDGE;CPD;801918da6afef855669941b8453287f4fdad71c3285f6efb7f1945d94b9d310f;0964040B;50
2003-11-12 10:08:00;IRVING PARK;DOF;d0d89d4498855d434d6fe709e4206f536310c80a36a1612cf496b567c0b6ea7c;0964090E;50
2006-12-05 09:27:00;LOOP;CPD;b84f0886a0f3599e92c91bbeceb27b886bf45a895bbe677533e404b515009a8b;0964150B;50
2009-06-23 08:51:00;AUBURN GRESHAM;DOF;2e9257d131dadeca949ecc7212ce2cc327ff0ecc4e08867a01225e41ccbfd14f;0976160A;50
2014-12-30 12:44:00;NEAR NORTH SIDE;DOF;b65c7d00164ec9e3b6d077af4bc7b7da0e271a09f2d416b07617ec329ff77c97;0964080B;100
2004-08-27 10:08:00;AUSTIN;DOF;a4a00792484a227f0cef3f8ae8391a0b0ac35977c764147e6cfbc63abf918aa4;0964040B;50
2001-07-09 11:00:00;WEST ENGLEWOOD;CPD;bfa1baa574a1d9b9713ab762c17bf659acbe543252891ebac6bd051c0a49caea;0964110C;50
2001-03-01 14:25:00;UPTOWN;CPD;3a371eeeb8a2893d11ed81ee130848180ec1d62a45e7bf29cbfbd6a7c64f3194;0976160A;25
2002-07-21 10:40:00;UPTOWN;CPD;9e61f1e2a7258630b458059985d9b7864de80ed2cfc2991ac439066d47d96587;0976160F;25
1999-06-03 11:41:00;LOOP;Unidentified;4cf4f87437f8b89beb5ec88dad366966d69c816684c7458b25153efa7ca9310e;0964150B;30
2005-10-26 14:29:00;NEW CITY;DOF;e764f300ebad7d73c2065a672a49aa28c2377f59f6d171962dc5d817689dec75;0964190A;30
2012-09-25 16:25:00;LINCOLN SQUARE;DOF;48fed2420ebe3d8a8ef1588b2c2e12381acd9eada8181580d23ce840813e132c;0964190A;50
2005-12-20 18:31:00;SOUTH LAWNDALE;CPD;70bfad219e4c1f93ac7eca210cfc8e78d880792f4fdbb0f41b4aae936a3d9efb;0964125;120
2002-11-15 03:20:00;NEAR WEST SIDE;CPD;a7e39c8228508aaf98cc2493a2299a5e7e451454fc2f1f0977966e213e35f6f8;0964190A;30
2011-08-12 08:42:00;AUSTIN;CPD;c1a091383a56a7a8386d4f51c85876317e46f20210b5b0d9def66ef71d19d97f;0964125;120
2011-09-20 09:05:00;WEST TOWN;CPD;60dc54ffc7bceffd02c9966960def5de56a1a5745a6afe0caabea861dbde3154;0964040B;50
2017-04-08 15:45:00;NEAR NORTH SIDE;DOF;623116d55d8b98c012c411b6d710943d589a52b25eec402f75720d41455a25cd;0964150B;75
2006-03-24 10:34:00;NEAR NORTH SIDE;CPD;455382af897ffba953d1afa7223c1b2ceff85bcca807b4d1403c260144b7c173;0964150B;50
2007-06-26 09:48:00;PORTAGE PARK;DOF;caac01b4384da5fb84b1dd059b12955b5e277667eac640e0a227101a1df96636;0964040B;50
2003-03-11 13:24:00;WEST TOWN;DOF;44960eaeeaa69b443e4789a2c1228ec106ccaecf17a3133ae3dd0951d81ac338;0964190A;30
2006-08-15 06:50:00;NEAR NORTH SIDE;CPD;c4f730ff62a6db3ef74799d6c2243f47656f6ad4c4814645c81a2e236a5113b6;0964125;120
2000-11-30 10:20:00;JEFFERSON PARK;CPD;14a02e40bdff095ae94f25a1eec2106f652d1ccace7c8c22e5603ed0ce763f09;0964040B;50
2014-06-02 07:30:00;BRIDGEPORT;DOF;5ea58ca689c3cbeda9b2665ac3710420391d3c17c00f207f89571f9b81e3aaa2;0964125B;200
2015-07-29 10:22:00;IRVING PARK;DOF;314cfbbad3a80678b4e130c37dd998fd297f3763b473436b66f471dface7f236;0964040B;60
2007-03-16 10:56:00;AVONDALE;DOF;d0178df8b7f53aba2f46e488fffd76ad91428debd7c0bb04dbcce4700a3373f4;0964125;120
2010-05-12 12:40:00;WEST TOWN;DOF;64f710b0b54f96b58e1b8fd80291f33dfbab7c0cee2e94392b453869155c4a57;0976160F;50
2012-12-01 22:12:00;NEW CITY;CPD;c35b0652fb0a0f7a40a79e3ed5e1e213f60cabdbc59b3e7893b30cecba41c8ce;0976160F;60
2013-07-18 10:52:00;HUMBOLDT PARK;DOF;52ce95d7897d5afd36a5ff55e2921e888f317f1cff99cc22ed7113edd95214a6;0964040B;50
2006-02-28 05:40:00;NEAR WEST SIDE;Miscellaneous;6fbe9783b35f945d9b9d9e759e1afb6134847c9d8d73d28ba0e334538ee3bb8a;0980120B;25
2007-07-07 09:22:00;PORTAGE PARK;CPD;eeb7e671b5dfedf90566e12acf5146b75527a60f7f6fd91d69d96f83a17e753a;0976160F;50
2004-08-17 12:23:00;ARCHER HEIGHTS;DOF;56a89871cedbe28e7a67c3e858bb364010f320c76d0d4c23f59fa76d9418e927;0964040B;50
2008-03-20 12:06:00;NEW CITY;CPD;ee1c0a396f1f782d820c89dcfb8f7d590616a64a694b520e1601d1552d40b403;0964125;120
1999-09-25 09:50:00;NEAR WEST SIDE;CPD;ff6d55e397c0146c2eea9949193c68bc0647e470d564f9d7a23d21997b9d2a09;0964125;60
1997-06-26 11:31:00;WEST TOWN;Unidentified;b8378d1daf0948c8aa496b692b79cd8e1267c932e18bfe90007e8e31125cf9cb;0964040B;50
2013-08-20 18:15:00;NEAR WEST SIDE;DOF;b06d8221613c4a9d60fb6bf6afebc10006de2f52fa84f49cc81b065d56da1008;0964100A;100
2015-08-18 13:21:00;LAKE VIEW;DOF;1572e0039be52684965856aea15d43699e339fa58622390671d91264d8babf62;0964190A;50
2013-01-04 13:00:00;LINCOLN SQUARE;DOF;2d36e8419d4d65c1749f29e931a42a1be1cffc677f8700e4b098fee91e49a68d;0964190A;50
2005-01-26 08:10:00;BRIGHTON PARK;CPD;e72d7702a8d723492eeed575d28a8981911e630430e7e24c46345644745c7b82;0964110D;50
2001-08-06 18:12:00;LOGAN SQUARE;CPD;b959afa9e8611a252a0f236d281b5b3ca0169757c3cb1cfc29050d9ba9703aca;0964130;50
2005-06-01 11:25:00;BRIDGEPORT;Miscellaneous;70dfde6696855f4048b8929fdb3e78180f96ad5774e06ea079910a454746aac1;0964040B;50
2017-03-19 01:22:00;SOUTH SHORE;CPD;bfa880546729035b0d59e619fde7e4c9fc8cc2c05f2bb649b0593baaa45649a5;0976160F;60
2000-01-22 13:34:00;HYDE PARK;DOF;2fc27d0f1621a63d22f609e97730794cfa832c9cb9948f289588377a1a1e1a07;0964190A;20
2009-11-19 15:12:00;EDGEWATER;DOF;5f4ab500c1f5b7ebf6213468bade0e073d2a200600440d3e110beca0b696221c;0964190;50
2006-12-05 19:53:00;OHARE;Miscellaneous;aab53d443e5162d718e12034844321560fed413e876a6ea1061827e31dade31d;0964150B;50
2005-05-07 12:39:00;BELMONT CRAGIN;CPD;112a5b21bc8878ccff50f9708b264dd0192ab5d99b3d8fc907af65f36132e713;0964125;120
2011-01-06 15:00:00;OHARE;Miscellaneous;9430eb7d49cc1891b433b5a7aa78ad64a6b153ae67e3325429f8ca4e9c147557;0964150B;60
2007-07-12 05:24:00;GREATER GRAND CROSSING;CPD;4dfcdda325809d4457c08bdf7036c19d07e08c547ac2e342b04cf6767c58d6ea;0964090E;50
2008-04-28 16:25:00;LAKE VIEW;CPD;c13453726885e54ed6260a7902edddbe82c59b45e7a1de7fecaa50c62b8caea6;0964080A;60
2006-09-26 10:45:00;LINCOLN SQUARE;DOF;7ab71b5aba407a90cc7bbe7f896250f45543d1ce43e2e9d57576cea82dd99b0b;0976160F;50
2013-04-13 17:20:00;HYDE PARK;CPD;d0532aa823c6802c1a09b94f53dff2b5b2cfbd681165bbed09742f416095417d;0964190A;50
2018-04-03 10:14:00;ALBANY PARK;DOF;ce0d7e9c0782532cc1bb6f833df758e0ecf5172f0a30533e4ebb5b62ae371015;0964040B;60
2014-04-06 00:11:00;ALBANY PARK;DOF;4944ea612794f65cd381580563eb974965fe22acaa563097e58678a54ed74647;0964090E;75
1998-01-12 07:20:00;ROGERS PARK;Unidentified;425f6e9ee40f838f09a70f593ffdf2060043e4cb89de26a6ea87da3feacd103b;0964080A;30
2017-04-11 16:58:00;WEST LAWN;CPD;2f01e441617df9739b4c622eca05cc0e677a95320a9e467b6fc89bef07d43bd1;0964080A;100
2016-06-14 10:03:00;IRVING PARK;DOF;3c8ea5766b0af0b293f4d1e2de26654837ec6140c97e33d09e08e2ccb43782ef;0976160D;60
2013-09-05 17:03:00;MORGAN PARK;CPD;915fe7b3d60c9cf2f590c485d56f5fb81b13fe9386c44ac3fbb847c5853d6dc6;0976160F;60
2004-11-28 09:45:00;EAST SIDE;CPD;605932f430c16ffef0146d04934b692328c3cacbc02a910172e6ff0ecfe083f5;0964170D;125
2009-04-19 18:38:00;WASHINGTON PARK;CPD;ac30d3466ef43f633c8e697bd66abe195f458ef7c97de6f40166992b7386e935;0964125;120
2017-02-02 22:49:00;UPTOWN;CPD;0be6f458388f939535c6276f09c82d4c658019a6376b3b47899082e3d5ec52b2;0976160F;60
2000-02-14 13:58:00;LOOP;CPD;b5c52e0b5d08c1c36529e116ffacb9a6c261ea467a4839c0bd83a4d541167113;0964190B;50
2001-05-07 02:19:00;SOUTH SHORE;CPD;30c60b807eff1bb8948d5bf828a9a77c5d7918cb7dceea226ef7aedc91e6df90;0964130;50
2018-05-03 11:40:00;DUNNING;DOF;47874674784d4b190a55f2948aba247ce044edb4256eedbf65380cc40bad8e29;0976160B;60
2013-04-02 07:15:00;UPTOWN;DOF;5ec5f1c5c819b9acbe4c7f382963e231d80ce5d44e32ebec995f2e603967f046;0964040B;50
2016-03-17 07:33:00;UPTOWN;CPD;7ee49b81228ee93f2bbd1d18d3478901f8072b16a47aedc1a34e90bef7f5a019;0964080B;100
2009-03-12 13:07:00;WEST GARFIELD PARK;DOF;ed296f6a9c0b18bf6e3e41211654882602c42de6701f5948d13a20589908ba10;0964125;120
2002-11-30 01:42:00;NEAR SOUTH SIDE;CPD;93156b723390e78f9e56b0035c18579dbf6ac08f7b412b5b850690a0b5fbcb61;0976160A;25
2010-11-11 03:16:00;AUSTIN;CPD;6bb8a69e22a8c0522fc78082f89acfed11b1e408692954e08385cd2694fab72e;0980110B;75
2015-04-22 00:16:00;ROGERS PARK;CPD;b5b70948431aa7091de41a18089f5633797bdc885e34be6229f83d7467194a86;0964100A;150
2010-11-08 09:10:00;NEAR WEST SIDE;DOF;844366ab480c4b4903cb9d050ae68540523bf2508400c829844eb31c104db5d1;0964040B;50
2016-08-05 09:50:00;NEAR WEST SIDE;DOF;6743920d76f5921178d374a5067305a51503c01763c7ef269b688127042f9db2;0976160F;60
2011-11-15 19:03:00;ROGERS PARK;CPD;643fc023e670b58010c88549475ce87632f18286faa377cec2692cefa87a7c03;0976220B;250
2010-05-13 11:08:00;HERMOSA;DOF;939959a72f4c0464ef32dc23b8df51546e6399d6a6a263316cf28cc066c29779;0964040B;50
2002-11-18 21:11:00;WEST ENGLEWOOD;CPD;5f578398c1bc3d11e1bc8d32198bb8c4f27e5d4fa24c64435de53546991390db;0976160F;25
2010-03-03 08:13:00;EAST GARFIELD PARK;DOF;ed197e973b12648940d34e3d3b94f1c8e70f34ff61c479aa3853179e7721930f;0976160A;50
2015-10-28 17:20:00;LOOP;CPD;c43d5a44422f9b4e824e37e6a0f3c192fdfdfd1ce29f8a7dee83a5a76301a6ed;0964150B;75
2008-08-08 02:02:00;NEAR WEST SIDE;CPD;dfc710189d8bb3395acff2b2d7d4acf6ac01bc8fff032eac2af9db6041303164;0964100A;100
2007-11-20 21:20:00;ENGLEWOOD;CPD;f54685e7b09310dd7e680834fde68fb9b44bc8481407c5183560dd587674103c;0964125;120
2007-06-05 17:03:00;DOUGLAS;CPD;6707c47b6147eeadba7e99b23e71ba3a6e71ecc5f55665c35e7a3b457bbf989f;0964080A;50
2005-04-05 10:16:00;WEST TOWN;DOF;ee4f9402edd8bfea1411fc2fcd1b6955b11c61f7dcc6bb8066b47cbe6e9cfd35;0964040B;50
2003-02-09 10:00:00;SOUTH CHICAGO;CPD;121fc7ce39f401128ef43fd322e7e4c96c71e601c8074de559515f827780c8ab;0964130;50
2005-01-28 10:40:00;EDGEWATER;DOF;37420116885a3958ee445194f09b219d3591436e98d4dd3651f424ed8fc7d1cc;0964190A;30
2006-11-29 11:33:00;AUSTIN;DOF;3f0d8332a45a10345e65bc40f47670a4885f7d6eeb2d528b923ebeb06a3e5d2e;0964125;120
2002-05-05 17:31:00;NEAR WEST SIDE;CPD;52f5dcd3ca37afdf820b00bf4726133c69f776219bcba98054c87de688594567;0964150B;50
2015-05-04 14:36:00;LINCOLN PARK;DOF;513e88d8e1aa2ebb29f84fcf50a8a212f28f0941b21972ab2f6be963d6992ae5;0964150B;75
2012-02-03 17:36:00;CHICAGO LAWN;CPD;3836b926916d2209e78d694a1368def59e0f8ca3fa88d0b012ab7feeae1c5b0e;0964150B;60
2003-04-26 10:38:00;EDGEWATER;DOF;d49172c090d0f2f39586d4188a4077cf4304d84d926e7995f4b91b97e98373bf;0964190A;30
2005-01-25 09:48:00;NEAR WEST SIDE;DOF;70feb8b16e135118aa3700b02b08bfc7072a13867e0f998d598622a547f7b2fd;0964150B;50
2013-11-27 08:36:00;ROGERS PARK;DOF;3e2304aab5310d2b7af4e26e0d21256cddbe54ed2ad4d572335fbb0ae2e1f606;0964090E;75
2003-10-22 17:04:00;DOUGLAS;CPD;9a095f46548895210a34d3c6f7df84ffd6f9ba2620a54d5e39e54bd88ba845c1;0964080A;50
2003-06-03 12:11:00;CLEARING;DOF;6fdf4fd6e3dfc563245708c918bf06ffbac99a8b8616ceb7bc1befb36b6f55b3;0964040B;50
2000-02-01 02:30:00;AUSTIN;CPD;07aec13a816e1958223236e14bb9bee6a616a1b082a81398a87ab885c21b91fe;0964125;60
2000-01-14 12:10:00;EDGEWATER;CPD;428db15116a3e3685f07ffd575aec9eaab471778473ac263e2e5e6564b645246;0976160;25
2014-01-20 07:43:00;LAKE VIEW;CPD;a8db8804a218d736d9f1c609fa389825a9105ae9272b141b30701c5830f4b7a3;0964080A;60
2001-03-03 22:15:00;EDGEWATER;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964150B;50
2003-10-27 16:06:00;LOOP;CPD;2fd1e6574804c7c124dca13ab12072f41d59ff4912ce64dea4aca61f23dd1941;0964080A;50
2002-08-27 07:45:00;ROGERS PARK;CPD;d07aa715c4a9de6fc280a29dff9106c5ac33d345ebfa21c7450bb22e57d8259a;0964040B;50
2016-11-09 15:48:00;SOUTH SHORE;CPD;527456a869106c427e17ed7173c926409283af91a71d2291cb29944e2c57d1b7;0964125B;200
2014-03-07 20:02:00;WASHINGTON PARK;CPD;5dc5b130fa59fd41d925050df5280251648de4128e10a4d25523affa69c648c9;0976160A;60
2009-08-05 12:45:00;WEST TOWN;DOF;c97424b9f1a23fb629a0b8a1d2aa0b311390941305c17c422694a3abf3de2b64;0964190;50
2003-05-27 22:00:00;NEW CITY;CPD;e53b39793d145398af986ab803f7d0e5375592fcd225b75da83f1af77d6505c0;0964100B;25
2006-01-03 14:04:00;HYDE PARK;DOF;2698aac646e99248b305d81ec57c4d2091cf163f7538bb4a13fa5907b5d85952;0976160F;50
2008-08-12 17:02:00;BRIDGEPORT;CPD;d4f5d1e8e57ece97fdb6b2d1837c20eb8427d0a6448d601d546356d23151ddce;0980110A;75
2007-08-02 14:05:00;NORTH LAWNDALE;DOF;122fa3b86b624bbd8736e6ca371882e95de52cd6add1b05c98f9b2485f0f13d9;0964150B;50
2009-07-24 11:37:00;LINCOLN PARK;CPD;e42745c8073ae0c535a8f16babb23ac3c22cfdaafd2644b1c0792f5df7639de8;0964125;120
2016-07-14 11:22:00;LAKE VIEW;DOF;9e830419fed7896f4f11c3aac9499bcd37dfe63d0ed9021f8508c883dbc66156;0964040B;60
2002-12-11 17:35:00;KENWOOD;CPD;ef023a0ea278f87c4239f7cc4cc4efd90737dd09b548519e1bdfc581ac8ed432;0964100B;25
1998-07-04 02:35:00;NEAR WEST SIDE;Unidentified;ab477bb1cc9989af18f40b5354726488b9d37acab1e0a418984dcbffb21711bd;0964150B;30
2018-03-06 21:03:00;LAKE VIEW;DOF;0be3682412f1ea0ba9652f4ae8d357253492edef68e089ce812644a1c44dbf48;0964090E;75
2001-11-04 09:15:00;LOOP;CPD;83140f7952f037a0ad3ed7dbcc5e053460d51b791c041ad8016e1de5585e0064;0964125;60
2006-12-12 21:46:00;NEW CITY;CPD;9290526c2c1ad6b616eab3703b0ad0cbdf3384f40b70e9bcf45cfa614dfa4f5a;0964130;150
2008-08-11 09:25:00;CHATHAM;DOF;116f63499d1703008f3cae581cd329f1e9ee50b810d2a092bfb0f0ee73c25675;0964125;120
2011-03-14 09:40:00;OHARE;CPD;b0467096f34e0feea09d7c36a59bb674e8d321fbad3f9cd1bd9d97bb1ac0d7b0;0964150B;60
